id,data_inversa,dia_semana,horario,uf,br,km,municipio,causa_acidente,tipo_acidente,classificacao_acidente,fase_dia,sentido_via,condicao_metereologica,tipo_pista,tracado_via,uso_solo,ano,pessoas,mortos,feridos_leves,feridos_graves,ilesos,ignorados,feridos,veiculos,latitude,longitude,regional,delegacia,uop
83301698,2015-01-09,sexta,10:00:00,rj,101,323,niteroi,outras,colisao traseira,sem vitimas,pleno dia,decrescente,ceu claro,dupla,reta,urbano,2015,3,0,0,0,3,0,0,3,,,,,
83301718,2015-01-09,sexta,14:15:00,rj,101,331,rio de janeiro,outras,colisao traseira,com vitimas feridas,pleno dia,crescente,ceu claro,dupla,reta,urbano,2015,2,0,0,1,1,0,1,2,,,,,
83301999,2015-01-10,sabado,15:50:00,rj,101,328,niteroi,outras,colisao traseira,sem vitimas,pleno dia,decrescente,sol,dupla,reta,urbano,2015,2,0,0,0,2,0,0,2,,,,,
83302018,2015-01-10,sabado,15:15:00,rj,101,327,niteroi,falta de atencao,colisao traseira,sem vitimas,pleno dia,decrescente,ceu claro,dupla,reta,urbano,2015,4,0,0,0,3,1,0,4,,,,,
83302065,2015-01-10,sabado,18:12:00,rj,101,333,rio de janeiro,outras,colisao traseira,sem vitimas,pleno dia,decrescente,sol,dupla,reta,urbano,2015,2,0,0,0,2,0,0,2,,,,,
83302078,2015-01-10,sabado,18:40:00,rj,101,327,niteroi,outras,colisao traseira,sem vitimas,pleno dia,decrescente,sol,dupla,reta,urbano,2015,4,0,0,0,4,0,0,4,,,,,
83302105,2015-01-10,sabado,19:10:00,rj,101,324,niteroi,falta de atencao,colisao traseira,sem vitimas,anoitecer,decrescente,ceu claro,dupla,reta,urbano,2015,3,0,0,0,3,0,0,3,,,,,
83302107,2015-01-10,sabado,15:15:00,rj,101,330,rio de janeiro,dormindo,colisao lateral,com vitimas feridas,pleno dia,crescente,sol,dupla,reta,urbano,2015,5,0,3,0,2,0,3,2,,,,,
83302387,2015-01-11,domingo,16:00:00,rj,101,322.8,niteroi,desobediencia a sinalizacao,colisao transversal,sem vitimas,pleno dia,crescente,ceu claro,dupla,reta,urbano,2015,3,0,0,0,3,0,0,3,,,,,
83302925,2015-01-12,segunda,21:30:00,rj,101,332,rio de janeiro,defeito mecanico em veiculo,colisao com objeto movel,sem vitimas,plena noite,crescente,ceu claro,dupla,reta,urbano,2015,2,0,0,0,2,0,0,2,,,,,
83302952,2015-01-12,segunda,18:00:00,rj,101,326,niteroi,outras,incendio,sem vitimas,pleno dia,crescente,ceu claro,dupla,reta,urbano,2015,1,0,0,0,1,0,0,1,,,,,
83303084,2015-01-10,sabado,00:05:00,rj,101,321,niteroi,outras,capotamento,ignorado,plena noite,decrescente,ceu claro,simples,curva,urbano,2015,1,0,0,0,0,1,0,1,,,,,
83303093,2015-01-10,sabado,00:40:00,rj,101,322,niteroi,falta de atencao,colisao lateral,sem vitimas,plena noite,decrescente,ceu claro,dupla,reta,urbano,2015,2,0,0,0,2,0,0,2,,,,,
83303624,2015-01-14,quarta,10:00:00,rj,101,321,niteroi,falta de atencao,colisao traseira,sem vitimas,pleno dia,crescente,ceu claro,dupla,reta,urbano,2015,2,0,0,0,2,0,0,2,,,,,
83303689,2015-01-14,quarta,16:30:00,rj,101,322,niteroi,falta de atencao,colisao traseira,com vitimas feridas,pleno dia,decrescente,ceu claro,dupla,reta,urbano,2015,3,0,1,0,2,0,1,2,,,,,
83303761,2015-01-14,quarta,19:30:00,rj,101,322,niteroi,defeito mecanico em veiculo,colisao traseira,sem vitimas,anoitecer,decrescente,ceu claro,dupla,curva,urbano,2015,3,0,0,0,3,0,0,3,,,,,
83303919,2015-01-11,domingo,08:30:00,rj,101,322,niteroi,outras,colisao com objeto fixo,sem vitimas,pleno dia,decrescente,sol,simples,reta,urbano,2015,1,0,0,0,1,0,0,1,,,,,
83303972,2015-01-15,quinta,08:17:00,rj,101,324,niteroi,outras,colisao traseira,sem vitimas,pleno dia,crescente,ceu claro,dupla,reta,urbano,2015,3,0,0,0,3,0,0,3,,,,,
83304023,2015-01-15,quinta,08:28:00,rj,101,323,niteroi,ultrapassagem indevida,colisao lateral,sem vitimas,pleno dia,crescente,ceu claro,dupla,reta,urbano,2015,3,0,0,0,3,0,0,3,,,,,
83304218,2015-01-15,quinta,21:10:00,rj,101,322,niteroi,outras,colisao traseira,sem vitimas,plena noite,decrescente,ceu claro,dupla,reta,urbano,2015,2,0,0,0,2,0,0,2,,,,,
83304421,2015-01-08,quinta,23:30:00,rj,101,321,niteroi,outras,colisao lateral,sem vitimas,plena noite,crescente,ceu claro,dupla,reta,urbano,2015,2,0,0,0,2,0,0,2,,,,,
83304434,2015-01-12,segunda,10:00:00,rj,101,331,rio de janeiro,outras,colisao traseira,sem vitimas,pleno dia,crescente,ceu claro,multipla,reta,urbano,2015,2,0,0,0,2,0,0,2,,,,,
83304722,2015-01-17,sabado,08:15:00,rj,101,324,niteroi,outras,colisao traseira,sem vitimas,pleno dia,decrescente,ceu claro,dupla,reta,urbano,2015,2,0,0,0,2,0,0,2,,,,,
83304755,2015-01-17,sabado,08:30:00,rj,101,325,niteroi,falta de atencao,colisao com objeto movel,sem vitimas,pleno dia,decrescente,ceu claro,multipla,reta,urbano,2015,1,0,0,0,1,0,0,1,,,,,
83304758,2015-01-17,sabado,08:30:00,rj,101,323,niteroi,falta de atencao,colisao traseira,sem vitimas,pleno dia,decrescente,sol,dupla,reta,urbano,2015,2,0,0,0,2,0,0,2,,,,,
83304998,2015-01-17,sabado,19:40:00,rj,101,323,niteroi,outras,colisao traseira,sem vitimas,plena noite,decrescente,ceu claro,dupla,reta,urbano,2015,3,0,0,0,3,0,0,3,,,,,
83305188,2015-01-18,domingo,08:35:00,rj,101,333,rio de janeiro,falta de atencao,colisao traseira,sem vitimas,pleno dia,crescente,ceu claro,dupla,reta,urbano,2015,3,0,0,0,3,0,0,3,,,,,
83305729,2015-01-19,segunda,13:20:00,rj,101,322,niteroi,nao guardar distancia de seguranca,colisao traseira,sem vitimas,pleno dia,decrescente,sol,dupla,reta,urbano,2015,2,0,0,0,2,0,0,2,,,,,
83306785,2015-01-21,quarta,23:00:00,rj,101,323,niteroi,outras,colisao com objeto fixo,sem vitimas,plena noite,decrescente,chuva,dupla,reta,urbano,2015,1,0,0,0,1,0,0,1,,,,,
83306985,2015-01-22,quinta,13:30:00,rj,101,326,niteroi,falta de atencao,colisao traseira,sem vitimas,pleno dia,crescente,nublado,dupla,reta,urbano,2015,3,0,0,0,3,0,0,3,,,,,
83307515,2015-01-23,sexta,12:30:00,rj,101,322,niteroi,falta de atencao,colisao lateral,sem vitimas,pleno dia,decrescente,sol,dupla,reta,urbano,2015,2,0,0,0,2,0,0,2,,,,,
83307577,2015-01-23,sexta,18:45:00,rj,101,327,niteroi,nao guardar distancia de seguranca,colisao transversal,sem vitimas,anoitecer,decrescente,nublado,dupla,reta,urbano,2015,3,0,0,0,3,0,0,3,,,,,
83307797,2015-01-20,terca,19:10:00,rj,101,326,niteroi,outras,colisao traseira,sem vitimas,anoitecer,crescente,ceu claro,dupla,reta,urbano,2015,2,0,0,0,2,0,0,2,,,,,
83309044,2015-01-27,terca,07:30:00,rj,101,321,niteroi,outras,colisao lateral,sem vitimas,pleno dia,crescente,nublado,dupla,reta,urbano,2015,2,0,0,0,2,0,0,2,,,,,
83309564,2015-01-28,quarta,00:32:00,rj,101,332,rio de janeiro,outras,queda de motocicleta - bicicleta - veiculo,com vitimas feridas,plena noite,crescente,ceu claro,dupla,reta,urbano,2015,1,0,1,0,0,0,1,1,,,,,
83310130,2015-01-29,quinta,17:10:00,rj,101,323,niteroi,outras,colisao traseira,sem vitimas,pleno dia,decrescente,sol,dupla,reta,urbano,2015,2,0,0,0,2,0,0,2,,,,,
83310156,2015-01-29,quinta,17:30:00,rj,101,321,niteroi,outras,colisao traseira,sem vitimas,pleno dia,decrescente,ceu claro,dupla,curva,urbano,2015,3,0,0,0,2,1,0,3,,,,,
83310183,2015-01-29,quinta,19:10:00,rj,101,321,niteroi,outras,colisao traseira,sem vitimas,anoitecer,decrescente,ceu claro,dupla,reta,urbano,2015,3,0,0,0,3,0,0,3,,,,,
83310821,2015-01-31,sabado,07:50:00,rj,101,322,niteroi,nao guardar distancia de seguranca,colisao traseira,sem vitimas,pleno dia,decrescente,nublado,dupla,reta,urbano,2015,5,0,0,0,5,0,0,4,,,,,
83311249,2015-02-01,domingo,06:30:00,rj,101,322,niteroi,dormindo,colisao com objeto fixo,com vitimas feridas,amanhecer,decrescente,nublado,dupla,reta,urbano,2015,2,0,2,0,0,0,2,1,,,,,
83311487,2015-01-29,quinta,18:20:00,rj,101,321,niteroi,falta de atencao,colisao lateral,com vitimas feridas,pleno dia,decrescente,ceu claro,dupla,reta,urbano,2015,3,0,1,0,2,0,1,2,,,,,
83311948,2015-01-31,sabado,00:30:00,rj,101,331.5,rio de janeiro,nao guardar distancia de seguranca,capotamento,sem vitimas,plena noite,crescente,nublado,dupla,reta,urbano,2015,2,0,0,0,2,0,0,2,,,,,
83311964,2015-02-03,terca,08:30:00,rj,101,327,niteroi,falta de atencao,colisao lateral,sem vitimas,pleno dia,decrescente,nublado,dupla,reta,urbano,2015,2,0,0,0,2,0,0,2,,,,,
83311990,2015-02-03,terca,08:30:00,rj,101,333,rio de janeiro,falta de atencao,colisao traseira,sem vitimas,pleno dia,crescente,nublado,dupla,reta,urbano,2015,2,0,0,0,2,0,0,2,,,,,
83312077,2015-02-03,terca,15:00:00,rj,101,322,niteroi,outras,colisao lateral,sem vitimas,pleno dia,crescente,sol,simples,curva,urbano,2015,2,0,0,0,2,0,0,2,,,,,
83312164,2015-02-03,terca,17:10:00,rj,101,332,rio de janeiro,velocidade incompativel,colisao traseira,com vitimas feridas,pleno dia,decrescente,sol,multipla,reta,urbano,2015,5,0,3,0,2,0,3,3,,,,,
83312329,2015-02-03,terca,17:30:00,rj,101,322,niteroi,outras,colisao lateral,sem vitimas,pleno dia,decrescente,nublado,multipla,reta,urbano,2015,2,0,0,0,2,0,0,2,,,,,
83312516,2015-02-04,quarta,05:45:00,rj,101,329,rio de janeiro,dormindo,colisao traseira,sem vitimas,amanhecer,crescente,ceu claro,dupla,reta,urbano,2015,2,0,0,0,2,0,0,2,,,,,
83312650,2015-02-04,quarta,16:20:00,rj,101,328,niteroi,outras,colisao traseira,sem vitimas,pleno dia,decrescente,nublado,multipla,reta,urbano,2015,3,0,0,0,3,0,0,3,,,,,
83313580,2015-02-06,sexta,20:40:00,rj,101,321,niteroi,outras,colisao traseira,sem vitimas,plena noite,decrescente,nublado,dupla,reta,urbano,2015,3,0,0,0,3,0,0,3,,,,,
83313913,2015-02-07,sabado,17:00:00,rj,101,323,niteroi,nao guardar distancia de seguranca,colisao traseira,com vitimas feridas,pleno dia,decrescente,ceu claro,multipla,reta,urbano,2015,4,0,2,0,2,0,2,2,,,,,
83314012,2015-02-07,sabado,23:00:00,rj,101,323,niteroi,outras,capotamento,com vitimas feridas,plena noite,crescente,ceu claro,multipla,reta,urbano,2015,1,0,1,0,0,0,1,1,,,,,
83314077,2015-02-08,domingo,02:00:00,rj,101,328,rio de janeiro,outras,colisao traseira,sem vitimas,plena noite,crescente,nublado,dupla,reta,urbano,2015,2,0,0,0,2,0,0,2,,,,,
83315047,2015-02-10,terca,08:00:00,rj,101,327,niteroi,outras,colisao lateral,sem vitimas,pleno dia,crescente,ceu claro,dupla,reta,urbano,2015,2,0,0,0,2,0,0,2,,,,,
83315100,2015-02-10,terca,08:30:00,rj,101,326,niteroi,outras,queda de motocicleta - bicicleta - veiculo,com vitimas feridas,pleno dia,crescente,ceu claro,dupla,reta,urbano,2015,2,0,1,0,1,0,1,1,,,,,
83315103,2015-02-10,terca,08:45:00,rj,101,324,niteroi,falta de atencao,colisao traseira,sem vitimas,pleno dia,crescente,ceu claro,multipla,reta,urbano,2015,2,0,0,0,1,1,0,2,,,,,
83315203,2015-02-10,terca,13:15:00,rj,101,329,niteroi,nao guardar distancia de seguranca,colisao traseira,sem vitimas,pleno dia,decrescente,ceu claro,dupla,reta,urbano,2015,2,0,0,0,2,0,0,2,,,,,
83315529,2015-02-11,quarta,06:30:00,rj,101,326,niteroi,falta de atencao,colisao traseira,com vitimas feridas,pleno dia,crescente,ceu claro,dupla,reta,urbano,2015,3,0,1,0,2,0,1,2,,,,,
83315586,2015-02-11,quarta,09:00:00,rj,101,333,rio de janeiro,falta de atencao,colisao lateral,sem vitimas,pleno dia,crescente,ceu claro,dupla,reta,urbano,2015,2,0,0,0,2,0,0,2,,,,,
83315627,2015-02-11,quarta,10:35:00,rj,101,332,rio de janeiro,falta de atencao,colisao traseira,sem vitimas,pleno dia,crescente,ceu claro,dupla,reta,urbano,2015,2,0,0,0,2,0,0,2,,,,,
83315839,2015-02-11,quarta,18:00:00,rj,101,321,niteroi,falta de atencao,colisao traseira,sem vitimas,pleno dia,decrescente,ceu claro,multipla,reta,urbano,2015,2,0,0,0,2,0,0,2,,,,,
83316160,2015-02-12,quinta,11:00:00,rj,101,322,niteroi,outras,colisao traseira,sem vitimas,pleno dia,decrescente,ceu claro,multipla,reta,urbano,2015,2,0,0,0,2,0,0,2,,,,,
83316222,2015-02-12,quinta,17:40:00,rj,101,321,niteroi,nao guardar distancia de seguranca,colisao lateral,sem vitimas,pleno dia,crescente,sol,dupla,reta,urbano,2015,2,0,0,0,2,0,0,2,,,,,
83316235,2015-02-12,quinta,17:38:00,rj,101,322,niteroi,outras,colisao transversal,sem vitimas,pleno dia,crescente,ceu claro,simples,reta,urbano,2015,2,0,0,0,2,0,0,2,,,,,
83316273,2015-02-12,quinta,17:22:00,rj,101,328,niteroi,ultrapassagem indevida,colisao transversal,sem vitimas,pleno dia,decrescente,ceu claro,dupla,reta,urbano,2015,2,0,0,0,2,0,0,2,,,,,
83316391,2015-02-12,quinta,22:40:00,rj,101,324,niteroi,outras,colisao lateral,sem vitimas,plena noite,crescente,ceu claro,multipla,reta,urbano,2015,2,0,0,0,2,0,0,2,,,,,
83316395,2015-02-12,quinta,20:50:00,rj,101,321,niteroi,falta de atencao,colisao lateral,com vitimas feridas,plena noite,decrescente,ceu claro,dupla,reta,urbano,2015,4,0,3,0,1,0,3,2,,,,,
83316396,2015-02-13,sexta,00:45:00,rj,101,322,niteroi,outras,colisao traseira,sem vitimas,plena noite,decrescente,ceu claro,dupla,curva,urbano,2015,2,0,0,0,2,0,0,2,,,,,
83316500,2015-02-13,sexta,09:00:00,rj,101,333,rio de janeiro,outras,colisao traseira,sem vitimas,pleno dia,decrescente,sol,multipla,reta,urbano,2015,2,0,0,0,2,0,0,2,,,,,
83316503,2015-02-13,sexta,06:50:00,rj,101,324,niteroi,outras,colisao traseira,sem vitimas,pleno dia,crescente,ceu claro,multipla,reta,urbano,2015,2,0,0,0,2,0,0,2,,,,,
83316654,2015-02-13,sexta,16:30:00,rj,101,321,niteroi,outras,colisao lateral,sem vitimas,pleno dia,decrescente,ceu claro,multipla,curva,urbano,2015,2,0,0,0,2,0,0,2,,,,,
83316747,2015-02-13,sexta,07:39:00,rj,101,327,niteroi,outras,queda de motocicleta - bicicleta - veiculo,com vitimas feridas,amanhecer,decrescente,sol,dupla,reta,urbano,2015,1,0,1,0,0,0,1,1,,,,,
83316760,2015-02-13,sexta,04:55:00,rj,101,324,niteroi,outras,colisao traseira,com vitimas feridas,pleno dia,decrescente,sol,dupla,reta,urbano,2015,5,0,1,0,4,0,1,3,,,,,
83316898,2015-02-14,sabado,03:17:00,rj,101,324,niteroi,outras,colisao traseira,sem vitimas,plena noite,decrescente,ceu claro,dupla,reta,urbano,2015,3,0,0,0,3,0,0,3,,,,,
83316921,2015-02-14,sabado,05:30:00,rj,101,327,niteroi,outras,colisao lateral,sem vitimas,amanhecer,decrescente,ceu claro,dupla,reta,urbano,2015,2,0,0,0,1,1,0,2,,,,,
83316987,2015-02-14,sabado,06:00:00,rj,101,325,niteroi,falta de atencao,colisao traseira,sem vitimas,pleno dia,decrescente,ceu claro,dupla,reta,urbano,2015,3,0,0,0,3,0,0,3,,,,,
83317066,2015-02-14,sabado,13:15:00,rj,101,322,niteroi,falta de atencao,colisao traseira,sem vitimas,pleno dia,decrescente,ceu claro,dupla,reta,urbano,2015,2,0,0,0,2,0,0,2,,,,,
83317136,2015-02-14,sabado,15:10:00,rj,101,322,niteroi,outras,colisao traseira,sem vitimas,pleno dia,decrescente,ceu claro,multipla,reta,urbano,2015,3,0,0,0,2,1,0,3,,,,,
83317313,2015-02-14,sabado,18:30:00,rj,101,324,niteroi,dormindo,colisao traseira,com vitimas feridas,pleno dia,crescente,ceu claro,multipla,reta,urbano,2015,2,0,1,0,1,0,1,2,,,,,
83317316,2015-02-14,sabado,17:00:00,rj,101,322,niteroi,falta de atencao,colisao traseira,sem vitimas,pleno dia,decrescente,ceu claro,dupla,reta,urbano,2015,4,0,0,0,3,1,0,4,,,,,
83317530,2015-02-15,domingo,07:30:00,rj,101,330,rio de janeiro,outras,colisao traseira,sem vitimas,pleno dia,decrescente,sol,multipla,reta,urbano,2015,2,0,0,0,2,0,0,2,,,,,
83317553,2015-02-15,domingo,09:20:00,rj,101,331,rio de janeiro,outras,colisao traseira,sem vitimas,pleno dia,decrescente,ceu claro,dupla,reta,urbano,2015,3,0,0,0,3,0,0,2,,,,,
83317647,2015-02-15,domingo,16:15:00,rj,101,325,niteroi,outras,colisao traseira,sem vitimas,pleno dia,decrescente,ceu claro,dupla,reta,urbano,2015,2,0,0,0,2,0,0,2,,,,,
83317950,2015-02-16,segunda,08:25:00,rj,101,322,niteroi,nao guardar distancia de seguranca,colisao com objeto fixo,sem vitimas,pleno dia,decrescente,nublado,dupla,reta,urbano,2015,1,0,0,0,1,0,0,1,,,,,
83318367,2015-02-13,sexta,06:00:00,rj,101,326,niteroi,outras,queda de motocicleta - bicicleta - veiculo,com vitimas feridas,amanhecer,crescente,ceu claro,multipla,reta,urbano,2015,2,0,1,0,0,1,1,2,,,,,
83318429,2015-02-13,sexta,14:55:00,rj,101,332,rio de janeiro,outras,queda de motocicleta - bicicleta - veiculo,com vitimas feridas,pleno dia,crescente,ceu claro,dupla,reta,urbano,2015,1,0,1,0,0,0,1,1,,,,,
83318476,2015-02-13,sexta,08:50:00,rj,101,321.8,niteroi,outras,colisao traseira,com vitimas feridas,pleno dia,crescente,ceu claro,dupla,reta,urbano,2015,2,0,1,0,1,0,1,2,,,,,
83319093,2015-02-18,quarta,22:40:00,rj,101,322,niteroi,falta de atencao,colisao traseira,com vitimas feridas,plena noite,decrescente,nublado,dupla,reta,urbano,2015,3,0,2,0,1,0,2,2,,,,,
83319206,2015-02-19,quinta,08:30:00,rj,101,327,niteroi,falta de atencao,colisao traseira,sem vitimas,pleno dia,crescente,ceu claro,dupla,reta,urbano,2015,4,0,0,0,4,0,0,4,,,,,
83319385,2015-02-19,quinta,15:09:00,rj,101,325,niteroi,outras,colisao com objeto fixo,com vitimas feridas,pleno dia,crescente,sol,multipla,reta,urbano,2015,2,0,1,0,1,0,1,2,,,,,
83319452,2015-02-19,quinta,18:00:00,rj,101,325,niteroi,outras,colisao traseira,sem vitimas,pleno dia,crescente,ceu claro,dupla,reta,urbano,2015,2,0,0,0,2,0,0,2,,,,,
83319941,2015-02-20,sexta,22:10:00,rj,101,333,rio de janeiro,outras,colisao traseira,sem vitimas,plena noite,crescente,ceu claro,dupla,reta,urbano,2015,2,0,0,0,2,0,0,2,,,,,
83320452,2015-02-22,domingo,08:45:00,rj,101,326,niteroi,outras,colisao traseira,com vitimas feridas,pleno dia,crescente,sol,dupla,reta,urbano,2015,3,0,1,0,2,0,1,2,,,,,
83320544,2015-02-22,domingo,08:15:00,rj,101,330,rio de janeiro,outras,colisao traseira,com vitimas feridas,pleno dia,crescente,sol,multipla,reta,urbano,2015,4,0,4,0,0,0,4,2,,,,,
83320572,2015-02-22,domingo,15:20:00,rj,101,326,niteroi,falta de atencao,colisao traseira,com vitimas feridas,pleno dia,crescente,sol,dupla,reta,urbano,2015,2,0,1,0,1,0,1,2,,,,,
83321219,2015-02-24,terca,09:10:00,rj,101,332.2,rio de janeiro,falta de atencao,colisao traseira,sem vitimas,pleno dia,decrescente,ceu claro,multipla,reta,urbano,2015,2,0,0,0,2,0,0,2,,,,,
83321233,2015-02-24,terca,11:00:00,rj,101,322,niteroi,outras,colisao traseira,sem vitimas,pleno dia,decrescente,ceu claro,dupla,reta,urbano,2015,2,0,0,0,2,0,0,2,,,,,
83321241,2015-02-24,terca,10:25:00,rj,101,322,niteroi,outras,colisao traseira,sem vitimas,pleno dia,decrescente,sol,dupla,reta,urbano,2015,2,0,0,0,2,0,0,2,,,,,
83321379,2015-02-24,terca,19:30:00,rj,101,327,rio de janeiro,outras,colisao com objeto fixo,com vitimas feridas,plena noite,crescente,ceu claro,multipla,reta,urbano,2015,1,0,1,0,0,0,1,1,,,,,
83321489,2015-02-14,sabado,05:00:00,rj,101,326,niteroi,outras,colisao traseira,sem vitimas,pleno dia,decrescente,ceu claro,multipla,reta,urbano,2015,3,0,0,0,3,0,0,3,,,,,
83321508,2015-02-21,sabado,23:00:00,rj,101,330,rio de janeiro,outras,colisao traseira,sem vitimas,plena noite,crescente,ceu claro,multipla,reta,urbano,2015,3,0,0,0,3,0,0,3,,,,,
83321522,2015-02-25,quarta,06:35:00,rj,101,322,niteroi,outras,colisao traseira,sem vitimas,pleno dia,crescente,ceu claro,multipla,reta,urbano,2015,3,0,0,0,3,0,0,3,,,,,
83322128,2015-02-26,quinta,20:06:00,rj,101,328,niteroi,outras,colisao traseira,com vitimas feridas,plena noite,crescente,ceu claro,multipla,reta,urbano,2015,3,0,1,0,2,0,1,2,,,,,
83322397,2015-02-27,sexta,13:40:00,rj,101,327,niteroi,outras,colisao traseira,sem vitimas,pleno dia,crescente,sol,dupla,reta,urbano,2015,2,0,0,0,2,0,0,2,,,,,
83322469,2015-02-27,sexta,16:40:00,rj,101,322,niteroi,falta de atencao,colisao traseira,sem vitimas,pleno dia,decrescente,ceu claro,multipla,reta,urbano,2015,2,0,0,0,2,0,0,2,,,,,
83322551,2015-02-27,sexta,22:05:00,rj,101,322,niteroi,outras,colisao traseira,sem vitimas,plena noite,crescente,nublado,dupla,curva,urbano,2015,2,0,0,0,2,0,0,2,,,,,
83322712,2015-02-28,sabado,10:00:00,rj,101,322,niteroi,outras,colisao lateral,sem vitimas,pleno dia,crescente,ceu claro,multipla,reta,urbano,2015,2,0,0,0,2,0,0,2,,,,,
83323210,2015-03-01,domingo,20:00:00,rj,101,321,niteroi,falta de atencao,colisao lateral,sem vitimas,plena noite,decrescente,ceu claro,dupla,reta,urbano,2015,3,0,0,0,3,0,0,2,,,,,
83323849,2015-03-03,terca,09:20:00,rj,101,325,niteroi,outras,colisao traseira,sem vitimas,pleno dia,crescente,sol,dupla,reta,urbano,2015,2,0,0,0,2,0,0,2,,,,,
83324201,2015-03-04,quarta,05:50:00,rj,101,325,niteroi,nao guardar distancia de seguranca,colisao traseira,sem vitimas,amanhecer,crescente,ceu claro,dupla,reta,urbano,2015,2,0,0,0,2,0,0,2,,,,,
83324252,2015-03-04,quarta,08:49:00,rj,101,332,rio de janeiro,outras,colisao traseira,com vitimas feridas,pleno dia,decrescente,ceu claro,dupla,reta,urbano,2015,2,0,1,0,1,0,1,2,,,,,
83324581,2015-03-04,quarta,19:10:00,rj,101,322,niteroi,outras,colisao lateral,sem vitimas,plena noite,decrescente,ceu claro,multipla,reta,urbano,2015,2,0,0,0,2,0,0,2,,,,,
83324592,2015-03-04,quarta,19:00:00,rj,101,322,niteroi,outras,colisao traseira,sem vitimas,plena noite,decrescente,ceu claro,dupla,reta,urbano,2015,2,0,0,0,2,0,0,2,,,,,
83324805,2015-02-21,sabado,20:00:00,rj,101,321,niteroi,outras,colisao traseira,sem vitimas,anoitecer,crescente,ceu claro,dupla,reta,urbano,2015,2,0,0,0,2,0,0,2,,,,,
83325271,2015-03-06,sexta,06:50:00,rj,101,326,niteroi,outras,colisao lateral,com vitimas feridas,pleno dia,crescente,sol,dupla,reta,urbano,2015,2,0,0,1,1,0,1,2,,,,,
83325351,2015-03-06,sexta,21:00:00,rj,101,330,rio de janeiro,outras,colisao lateral,sem vitimas,plena noite,decrescente,ceu claro,multipla,reta,urbano,2015,2,0,0,0,2,0,0,2,,,,,
83325393,2015-03-06,sexta,23:00:00,rj,101,322.2,niteroi,falta de atencao,colisao lateral,sem vitimas,plena noite,decrescente,ceu claro,multipla,curva,urbano,2015,2,0,0,0,2,0,0,2,,,,,
83325405,2015-03-06,sexta,22:55:00,rj,101,321,niteroi,falta de atencao,colisao lateral,sem vitimas,plena noite,decrescente,ceu claro,dupla,reta,urbano,2015,2,0,0,0,2,0,0,2,,,,,
83326532,2015-03-09,segunda,16:20:00,rj,101,322,niteroi,outras,colisao lateral,sem vitimas,pleno dia,crescente,chuva,dupla,reta,urbano,2015,2,0,0,0,2,0,0,2,,,,,
83326577,2015-03-09,segunda,07:40:00,rj,101,333,rio de janeiro,outras,colisao lateral,sem vitimas,pleno dia,crescente,nublado,multipla,reta,urbano,2015,2,0,0,0,2,0,0,2,,,,,
83326824,2015-03-10,terca,06:15:00,rj,101,322,niteroi,outras,colisao lateral,sem vitimas,pleno dia,decrescente,nublado,multipla,reta,urbano,2015,3,0,0,0,3,0,0,3,,,,,
83326922,2015-03-10,terca,11:00:00,rj,101,331,rio de janeiro,outras,colisao traseira,com vitimas feridas,pleno dia,crescente,nublado,dupla,reta,urbano,2015,2,0,1,0,1,0,1,2,,,,,
83327354,2015-03-11,quarta,09:00:00,rj,101,325,niteroi,outras,colisao lateral,sem vitimas,pleno dia,crescente,chuva,dupla,reta,urbano,2015,3,0,0,0,3,0,0,3,,,,,
83327750,2015-03-12,quinta,07:50:00,rj,101,322,niteroi,outras,colisao traseira,sem vitimas,pleno dia,crescente,nublado,simples,reta,urbano,2015,2,0,0,0,2,0,0,2,,,,,
83327877,2015-03-12,quinta,08:30:00,rj,101,328,niteroi,falta de atencao,colisao lateral,com vitimas feridas,amanhecer,decrescente,nublado,dupla,reta,urbano,2015,2,0,0,1,1,0,1,2,,,,,
83328062,2015-03-12,quinta,22:40:00,rj,101,323,niteroi,outras,colisao com objeto fixo,sem vitimas,plena noite,decrescente,nublado,multipla,reta,urbano,2015,3,0,0,0,3,0,0,3,,,,,
83328211,2015-03-09,segunda,17:30:00,rj,101,330,rio de janeiro,outras,colisao traseira,sem vitimas,pleno dia,decrescente,nublado,dupla,reta,urbano,2015,2,0,0,0,2,0,0,2,,,,,
83328571,2015-03-14,sabado,08:10:00,rj,101,327,niteroi,outras,colisao traseira,sem vitimas,pleno dia,decrescente,nublado,dupla,reta,urbano,2015,2,0,0,0,2,0,0,2,,,,,
83328893,2015-03-14,sabado,23:50:00,rj,101,322,niteroi,outras,colisao lateral,sem vitimas,plena noite,decrescente,nublado,dupla,reta,urbano,2015,2,0,0,0,2,0,0,2,,,,,
83328922,2015-03-15,domingo,07:32:00,rj,101,330,rio de janeiro,outras,capotamento,com vitimas feridas,pleno dia,decrescente,nublado,dupla,reta,urbano,2015,1,0,0,1,0,0,1,1,,,,,
83329361,2015-03-16,segunda,10:00:00,rj,101,330,rio de janeiro,outras,colisao traseira,sem vitimas,pleno dia,decrescente,ceu claro,multipla,reta,urbano,2015,2,0,0,0,2,0,0,2,,,,,
83329567,2015-03-16,segunda,19:00:00,rj,101,321,niteroi,outras,colisao lateral,sem vitimas,plena noite,crescente,nublado,multipla,reta,urbano,2015,2,0,0,0,2,0,0,2,,,,,
